,player,pts_won,net_pts,net_efficiency
0,Petra Kvitova,23,28,82.14285714285714
1,Elena Rybakina,44,57,77.19298245614034
2,Bianca Andreescu,40,53,75.47169811320755
3,Elise Mertens,15,21,71.42857142857143
4,Maria Sakkari,17,25,68.0
5,Petra Martic,17,26,65.38461538461539
6,Karolina Muchova,15,23,65.21739130434783
7,Sorana Cirstea,30,51,58.82352941176471
8,Fernanda Contreras Gomez,11,20,55.00000000000001
9,Tatjana Maria,15,29,51.724137931034484
