,player,passed_at_net,net_pts,passing_shot
0,Alex De Minaur,9,54,16.666666666666664
1,Stefan Edberg,18,135,13.333333333333334
2,Nick Kyrgios,15,120,12.5
3,Ivo Karlovic,33,276,11.956521739130435
4,Hubert Hurkacz,10,108,9.25925925925926
5,Jannik Sinner,5,59,8.47457627118644
6,Stefanos Tsitsipas,5,62,8.064516129032258
7,Andre Agassi,6,77,7.792207792207792
8,Patrick Rafter,6,87,6.896551724137931
9,Maxime Cressy,3,71,4.225352112676056
