,player,pts_won,net_pts,net_efficiency
0,Carlos Alcaraz,32,40,80.0
1,Botic Van De Zandschulp,21,28,75.0
2,Grigor Dimitrov,36,48,75.0
3,Hubert Hurkacz,44,60,73.33333333333333
4,Andrey Rublev,21,29,72.41379310344827
5,Rafael Nadal,47,65,72.3076923076923
6,Oscar Otte,18,27,66.66666666666666
7,Nick Kyrgios,22,35,62.857142857142854
8,Felix Auger Aliassime,27,45,60.0
9,John Isner,20,41,48.78048780487805
