,player,pts_won,net_pts,net_efficiency
0,Polona Hercog,17,20,85.0
1,Caroline Wozniacki,35,42,83.33333333333334
2,Karolina Muchova,15,20,75.0
3,Bianca Andreescu,35,47,74.46808510638297
4,Magda Linette,25,34,73.52941176470588
5,Ashleigh Barty,36,52,69.23076923076923
6,Kiki Bertens,57,83,68.67469879518072
7,Elina Svitolina,48,74,64.86486486486487
8,Garbine Muguruza,29,50,57.99999999999999
9,Ana Ivanovic,13,23,56.52173913043478
