,player,pts_won,net_pts,net_efficiency
0,Jasmine Paolini,82,115,71.30434782608695
1,Elena Rybakina,64,91,70.32967032967034
2,Serena Williams,125,179,69.83240223463687
3,Bianca Andreescu,118,170,69.41176470588235
4,Steffi Graf,165,243,67.90123456790124
5,Venus Williams,193,288,67.01388888888889
6,Elina Svitolina,64,98,65.3061224489796
7,Kiki Bertens,64,102,62.745098039215684
8,Jana Novotna,109,174,62.643678160919535
9,Martina Navratilova,125,246,50.81300813008131
