,player,passed_at_net,net_pts,passing_shot
0,Martina Navratilova,59,263,22.433460076045627
1,Jana Novotna,35,182,19.230769230769234
2,Steffi Graf,44,263,16.730038022813687
3,Elina Svitolina,25,159,15.723270440251572
4,Elena Rybakina,19,134,14.17910447761194
5,Iga Swiatek,21,149,14.093959731543624
6,Venus Williams,48,357,13.445378151260504
7,Serena Williams,27,281,9.608540925266903
8,Jasmine Paolini,12,139,8.633093525179856
9,Bianca Andreescu,17,214,7.943925233644859
