,player,passed_at_net,net_pts,passing_shot
0,Daniil Medvedev,17,76,22.36842105263158
1,Alexander Zverev,9,42,21.428571428571427
2,Zhizhen Zhang,9,49,18.367346938775512
3,Ben Shelton,7,53,13.20754716981132
4,Novak Djokovic,10,76,13.157894736842104
5,Hubert Hurkacz,5,52,9.615384615384617
6,Stefanos Tsitsipas,4,42,9.523809523809524
7,John Isner,4,50,8.0
8,Carlos Alcaraz,9,113,7.964601769911504
9,Dominic Stricker,3,52,5.769230769230769
