,player,passed_at_net,net_pts,passing_shot
0,Stefanos Tsitsipas,10,42,23.809523809523807
1,Casper Ruud,5,22,22.727272727272727
2,Jan Lennard Struff,5,24,20.833333333333336
3,Roberto Bautista Agut,4,21,19.047619047619047
4,Alexander Zverev,3,16,18.75
5,Holger Rune,8,44,18.181818181818183
6,Novak Djokovic,8,49,16.3265306122449
7,Hubert Hurkacz,5,61,8.19672131147541
8,Grigor Dimitrov,1,17,5.88235294117647
9,Alex De Minaur,1,20,5.0
