,player,pts_won,net_pts,net_efficiency
0,Omar Camporese,53,64,82.8125
1,Gustavo Kuerten,74,98,75.51020408163265
2,Petr Korda,48,67,71.64179104477611
3,Sergi Bruguera,48,70,68.57142857142857
4,Yevgeny Kafelnikov,58,88,65.9090909090909
5,Marcelo Rios,42,64,65.625
6,Pete Sampras,142,219,64.84018264840182
7,Jonas Bjorkman,42,69,60.86956521739131
8,Carlos Moya,66,110,60.0
9,Patrick Rafter,86,157,54.77707006369427
