,player,passed_at_net,net_pts,passing_shot
0,Karen Khachanov,15,92,16.304347826086957
1,Hubert Hurkacz,23,145,15.862068965517242
2,Andrey Rublev,13,86,15.11627906976744
3,Andy Murray,20,144,13.88888888888889
4,Sebastian Korda,14,124,11.29032258064516
5,Jiri Lehecka,13,127,10.236220472440944
6,Stefanos Tsitsipas,14,152,9.210526315789473
7,Novak Djokovic,10,114,8.771929824561402
8,Jannik Sinner,8,95,8.421052631578947
9,Tomas Machac,5,78,6.41025641025641
