,player,passed_at_net,net_pts,passing_shot
0,Nick Kyrgios,12,65,18.461538461538463
1,Rafael Nadal,18,105,17.142857142857142
2,Daniil Medvedev,7,46,15.217391304347828
3,Juan Martin Del Potro,8,53,15.09433962264151
4,John Isner,6,41,14.634146341463413
5,Christopher Eubanks,6,43,13.953488372093023
6,Stefanos Tsitsipas,9,78,11.538461538461538
7,Tommy Paul,5,52,9.615384615384617
8,Grigor Dimitrov,9,110,8.181818181818182
9,Alexander Zverev,3,58,5.172413793103448
