,player,passed_at_net,net_pts,passing_shot
0,Andy Roddick,25,126,19.841269841269842
1,Michael Chang,18,102,17.647058823529413
2,Andre Agassi,20,123,16.260162601626014
3,Lleyton Hewitt,14,90,15.555555555555555
4,Roger Federer,59,384,15.364583333333334
5,Novak Djokovic,20,137,14.5985401459854
6,Pete Sampras,19,133,14.285714285714285
7,Stefan Edberg,13,92,14.130434782608695
8,Andy Murray,16,136,11.76470588235294
9,Hubert Hurkacz,25,246,10.16260162601626
