,player,passed_at_net,net_pts,passing_shot
0,Stefan Edberg,30,148,20.27027027027027
1,Milos Raonic,23,133,17.293233082706767
2,Andre Agassi,19,130,14.615384615384617
3,Daniil Medvedev,17,121,14.049586776859504
4,Novak Djokovic,19,149,12.751677852348994
5,Hubert Hurkacz,24,210,11.428571428571429
6,Roger Federer,48,424,11.320754716981133
7,Rafael Nadal,19,173,10.982658959537572
8,Carlos Alcaraz,13,149,8.724832214765101
9,Grigor Dimitrov,8,128,6.25
