,player,passed_at_net,net_pts,passing_shot
0,Juan Martin Del Potro,5,30,16.666666666666664
1,Rafael Nadal,10,73,13.698630136986301
2,Christopher Eubanks,5,37,13.513513513513514
3,Nick Kyrgios,6,45,13.333333333333334
4,Stefanos Tsitsipas,7,56,12.5
5,Kevin Anderson,4,33,12.121212121212121
6,John Isner,3,32,9.375
7,Grigor Dimitrov,6,83,7.228915662650602
8,Tommy Paul,1,37,2.7027027027027026
9,Alexander Zverev,1,43,2.3255813953488373
