,player,passed_at_net,net_pts,passing_shot
0,Borna Coric,5,33,15.151515151515152
1,Nicolas Jarry,5,37,13.513513513513514
2,Daniil Medvedev,8,64,12.5
3,Roberto Bautista Agut,4,35,11.428571428571429
4,Hubert Hurkacz,24,225,10.666666666666668
5,Roger Federer,26,271,9.59409594095941
6,Alexander Bublik,4,43,9.30232558139535
7,Alexander Zverev,5,57,8.771929824561402
8,Jannik Sinner,5,76,6.578947368421052
9,Stefanos Tsitsipas,2,42,4.761904761904762
