,player,passed_at_net,net_pts,passing_shot
0,Alex De Minaur,20,87,22.988505747126435
1,Alexander Zverev,8,35,22.857142857142858
2,Novak Djokovic,5,29,17.24137931034483
3,Alexander Cozbinov,7,43,16.27906976744186
4,Daniel Evans,9,56,16.071428571428573
5,Stefanos Tsitsipas,9,66,13.636363636363635
6,Denis Shapovalov,6,53,11.320754716981133
7,Roberto Bautista Agut,2,29,6.896551724137931
8,Hubert Hurkacz,7,118,5.932203389830509
9,Diego Schwartzman,0,28,0.0
