,player,passed_at_net,net_pts,passing_shot
0,Stefan Edberg,27,129,20.930232558139537
1,Andre Agassi,19,123,15.447154471544716
2,Novak Djokovic,29,205,14.146341463414632
3,Roger Federer,40,316,12.658227848101266
4,Andy Murray,13,125,10.4
5,Hubert Hurkacz,28,281,9.9644128113879
6,Rafael Nadal,11,112,9.821428571428571
7,Grigor Dimitrov,12,134,8.955223880597014
8,Jannik Sinner,15,175,8.571428571428571
9,Carlos Alcaraz,15,178,8.426966292134832
