,player,passed_at_net,net_pts,passing_shot
0,Monica Niculescu,7,33,21.21212121212121
1,Kirsten Flipkens,7,37,18.91891891891892
2,Alize Cornet,4,23,17.391304347826086
3,Coco Gauff,3,24,12.5
4,Garbine Muguruza,7,70,10.0
5,Karolina Muchova,8,80,10.0
6,Kiki Bertens,3,43,6.976744186046512
7,Kateryna Bondarenko,2,32,6.25
8,Camila Giorgi,1,23,4.3478260869565215
9,Ons Jabeur,1,29,3.4482758620689653
10,Svetlana Kuznetsova,0,26,0.0
