,player,pts_won,net_pts,net_efficiency
0,Iga Swiatek,1007,1377,73.12999273783588
1,Garbine Muguruza,949,1336,71.03293413173652
2,Bianca Andreescu,2085,2941,70.8942536552193
3,Serena Williams,1297,1836,70.64270152505446
4,Kiki Bertens,1302,1870,69.62566844919786
5,Caroline Wozniacki,1071,1543,69.41023979261179
6,Venus Williams,1057,1541,68.59182349123945
7,Steffi Graf,878,1309,67.07410236822001
8,Elina Svitolina,901,1452,62.05234159779614
9,Martina Navratilova,1713,2981,57.46393827574639
