,player,passed_at_net,net_pts,passing_shot
0,Karolina Muchova,6,26,23.076923076923077
1,Alison Riske Amritraj,15,77,19.480519480519483
2,Arantxa Rus,5,30,16.666666666666664
3,Aleksandra Krunic,4,25,16.0
4,Bibiane Schoofs,4,26,15.384615384615385
5,Liudmila Samsonova,8,75,10.666666666666668
6,Dalma Galfi,4,38,10.526315789473683
7,Bianca Andreescu,6,76,7.894736842105263
8,Storm Hunter,1,22,4.545454545454546
9,Kiki Bertens,3,67,4.477611940298507
