,player,pts_won,net_pts,net_efficiency
0,Coco Gauff,34,50,68.0
1,Karolina Muchova,50,75,66.66666666666666
2,Martina Trevisan,12,18,66.66666666666666
3,Petra Kvitova,16,24,66.66666666666666
4,Laura Siegemund,32,49,65.3061224489796
5,Barbora Strycova,13,21,61.904761904761905
6,Madison Keys,22,41,53.65853658536586
7,Taylor Townsend,17,32,53.125
8,Xin Yu Wang,8,18,44.44444444444444
9,Jennifer Brady,8,20,40.0
