,player,pts_won,net_pts,net_efficiency
0,Jan Lennard Struff,47,59,79.66101694915254
1,Jannik Sinner,44,56,78.57142857142857
2,Hubert Hurkacz,58,75,77.33333333333333
3,Filip Krajinovic,32,42,76.19047619047619
4,Botic Van De Zandschulp,31,41,75.60975609756098
5,Lorenzo Musetti,25,36,69.44444444444444
6,Daniil Medvedev,44,65,67.6923076923077
7,Alexander Zverev,39,61,63.934426229508205
8,Holger Rune,37,58,63.793103448275865
9,Maxime Cressy,27,46,58.69565217391305
