,player,passed_at_net,net_pts,passing_shot
0,Samantha Stosur,7,19,36.84210526315789
1,Karolina Pliskova,11,40,27.500000000000004
2,Roberta Vinci,5,21,23.809523809523807
3,Angelique Kerber,5,25,20.0
4,Donna Vekic,4,20,20.0
5,Jelena Jankovic,4,24,16.666666666666664
6,Justine Henin,4,31,12.903225806451612
7,Elina Svitolina,2,19,10.526315789473683
8,Naomi Osaka,2,28,7.142857142857142
9,Kiki Bertens,2,38,5.263157894736842
10,Anett Kontaveit,1,22,4.545454545454546
