,player,passed_at_net,net_pts,passing_shot
0,Petra Martic,9,33,27.27272727272727
1,Agnieszka Radwanska,7,35,20.0
2,Ana Ivanovic,7,36,19.444444444444446
3,Bianca Andreescu,6,31,19.35483870967742
4,Elina Svitolina,6,31,19.35483870967742
5,Karolina Muchova,3,23,13.043478260869565
6,Taylor Townsend,3,23,13.043478260869565
7,Jessica Pegula,2,23,8.695652173913043
8,Serena Williams,2,33,6.0606060606060606
9,Petra Kvitova,2,42,4.761904761904762
