Player,First Serve Win %,num_matches
Aleksandar Kovacevic,0.7511354672446533,32
Jan Siemerink,0.7508412993754103,56
Juan Martin del Potro,0.7507675247414086,566
Grigor Dimitrov,0.7506754175712006,656
Novak Djokovic,0.7504054946241253,1294
Borna Gojo,0.750155224001811,41
Andy Murray,0.7498948034033913,977
Andre Agassi,0.7496485039604824,358
Marcos Baghdatis,0.7493977727032219,590
Izak Van Der Merwe,0.7493566195372303,32
Jannik Sinner,0.7491506195868085,303
Alexandr Dolgopolov,0.7488457927702977,374
Nicolas Kiefer,0.7483149998781748,438
Lleyton Hewitt,0.747903938217092,799
Brandon Nakashima,0.7475938298280702,136
Julien Boutter,0.7472901365075473,137
Nicolas Escude,0.7472851615910145,206
Nicolas Jarry,0.7472636758069177,208
Nicolas Thomann,0.7471240307804553,37
Alexander Zverev,0.7467018826172024,531
Benjamin Becker,0.7465779429783769,372
Jerzy Janowicz,0.7464393599249813,186
Dustin Brown,0.7463698676390397,131
Fernando Gonzalez,0.7462679703406242,572
Frederic Niemeyer,0.746002755086922,40
Jack Sock,0.7446805472351062,275
Stan Wawrinka,0.7430348773426408,893
Sergei Bubka,0.7428742724853935,30
Pierre Hugues Herbert,0.7426513081941212,194
Tallon Griekspoor,0.7424842084492295,152
Lloyd Harris,0.7416239237846491,148
Aljaz Bedene,0.7415939539778224,262
Alexei Popyrin,0.7412154310529423,173
Wayne Ferreira,0.740918225191661,224
Benoit Paire,0.7408996949496159,477
Janko Tipsarevic,0.7407181181610571,533
Takao Suzuki,0.7402832875323612,63
Jeff Salzenstein,0.7401646687922916,37
Carlos Moya,0.739989327500473,585
Arthur Fils,0.7399011483809388,69
Jeremy Chardy,0.7395159552615026,567
Neville Godwin,0.7392092320835774,33
Karen Khachanov,0.739154642584066,393
Jason Stoltenberg,0.739015312163428,49
Marcelo Arevalo,0.7389971589727233,45
Aqeel Khan,0.7381874030517428,68
Michael Llodra,0.7380181421577799,410
Dominic Thiem,0.7378578451602503,486
Yevgeny Kafelnikov,0.7372325963143034,322
Philipp Petzschner,0.7368812653823419,196
Peter Wessels,0.7367082017763705,70
Cyril Saulnier,0.7363640952924079,182
Tim Henman,0.7363163166861703,449
Daniele Bracciali,0.7362104098377356,86
Wesley Moodie,0.7360196518501902,128
Christopher Eubanks,0.736009325444236,82
Marc Andrea Huesler,0.7357402336978737,79
Nicolas Mahut,0.7352663019699226,373
Robert Kendrick,0.7352323038913104,113
Ugo Humbert,0.7346373721721352,236
Leonardo Mayer,0.7346208873769086,359
Ramkumar Ramanathan,0.7346143383454194,47
Igor Sijsling,0.7345737877673263,140
Jared Donaldson,0.7336294890420111,66
Jeff Morrison,0.7336135888059839,88
Xavier Malisse,0.7332313015574895,531
Jens Knippschild,0.7332209288342311,42
Magnus Larsson,0.7330113237572676,58
Dick Norman,0.7330092469534264,56
Gael Monfils,0.7324870893184325,852
James Blake,0.7324331253241864,620
Kenneth Carlsen,0.7323347406506908,202
Sebastien Grosjean,0.7322743668742723,485
Dmitry Tursunov,0.7322062742197276,451
Richard Gasquet,0.7320067749008115,967
Younes El Aynaoui,0.731985332738971,299
Raemon Sluiter,0.7319470225059596,213
Tennys Sandgren,0.7319269393366219,115
Roman Safiullin,0.731542881265731,80
Paradorn Srichaphan,0.7311828759430379,418
Rafael Nadal,0.7307289809384292,1236
Frances Tiafoe,0.7305890473224752,338
Christopher Oconnell,0.7305669974863083,96
Casper Ruud,0.7305491371504973,347
Kyle Edmund,0.7305422102197668,187
Marc Gicquel,0.7304152050824001,205
Glenn Weiner,0.7299793732593087,30
Radek Stepanek,0.7299445300574419,678
Jiri Vesely,0.729247746664308,265
Martin Damm Sr,0.7291982285348073,42
Sebastian Ofner,0.7291668304649491,69
Jerome Golmard,0.7290300227895723,143
Peter Gojowczyk,0.7289726290036993,152
Ivan Navarro,0.7284923685684682,100
Scott Draper,0.7284604434865897,58
Lorenzo Sonego,0.7282015342434963,270
Alexander Waske,0.7279164951745872,92
Rajeev Ram,0.7277217660264758,147
Justin Gimelstob,0.7275696170455975,152
Benjamin Bonzi,0.7273781718851772,99
Bob Bryan,0.7269751443665103,47
Ivan Dodig,0.7268588864548826,253
Ivo Heuberger,0.7264999269041783,81
Stefano Travaglia,0.7263645509471374,81
David Prinosil,0.7263462794871144,83
Borna Coric,0.7258879118040501,354
Sebastian Korda,0.7257321267287821,180
Jose Acasuso,0.7253256925642448,376
Viktor Troicki,0.7248215200483757,518
Aleksandar Vukic,0.7246954141171659,66
Arvind Parmar,0.7243311819324165,42
Daniel Brands,0.7239496623364376,148
Lucas Pouille,0.7237955519729664,216
James Duckworth,0.7234808675779005,157
J J Wolf,0.7230944839621322,94
Guillermo Canas,0.7230019738883671,381
Carlos Alcaraz,0.7227670130009181,221
Holger Rune,0.7220646395973601,190
Philipp Kohlschreiber,0.7215259535340002,829
Aslan Karatsev,0.7211931449898643,159
Frank Dancevic,0.7211021427159279,178
Jesse Huta Galung,0.7206203985303765,42
Ilya Ivashka,0.7200222755522607,174
Yasutaka Uchiyama,0.7198531387310791,34
Christopher Rungkat,0.7198529411764706,32
Matthias Bachinger,0.7197011969108774,86
Richard Fromberg,0.7196480110643275,51
Robin Haase,0.7186275555532079,446
Thiemo De Bakker,0.7184837056028704,161
Paul Henri Mathieu,0.7183821394170588,574
Michal Przysiezny,0.7183797266628332,106
Gilles Elseneer,0.7182577040096895,42
Thiago Monteiro,0.7181355666358838,171
Daniel Nestor,0.7179357424530868,37
Amer Delic,0.7179202291031197,89
Pablo Cuevas,0.7173523119993925,423
Jordan Thompson,0.7168830905656499,239
Lukas Rosol,0.7168757533026898,277
Jiri Lehecka,0.7166736060204311,121
Mohamed Safwat,0.7166596554255605,35
Antony Dupuis,0.7165361070979567,193
Alex Corretja,0.7161310311314476,261
Alex De Minaur,0.7160744914063234,368
Ryan Harrison,0.7155299870717496,236
Alexandre Simoni,0.7151439002856506,33
Ernesto Escobedo,0.7150781196094702,39
Gianluca Mager,0.7142764918481767,58
Alejandro Tabilo,0.7141324244876847,83
Arnaud Clement,0.714011866506179,541
Tommy Paul,0.7140015804320036,253
Magnus Norman,0.7139549638993113,201
Eric Taino,0.713933224241247,31
David Goffin,0.7137946267729199,496
Kenny De Schepper,0.713718858555359,79
Tuomas Ketola,0.7136608894917318,33
Austin Krajicek,0.7134314209838142,35
Sergiy Stakhovsky,0.7133168964300877,374
Egor Gerasimov,0.7132435841045707,115
Marcos Giron,0.7130643142370442,193
Zhizhen Zhang,0.7128267937419831,82
Max Purcell,0.7126808265913614,68
Kamil Majchrzak,0.7123527572771495,67
Botic Van De Zandschulp,0.7118072383983649,164
Andreas Haider Maurer,0.7116849917622906,121
Dominik Hrbaty,0.7114236034103255,493
Karol Kucera,0.7113716085328569,193
Alex Kuznetsov,0.7106374488739509,39
Laslo Djere,0.7104565388955547,265
Marcelo Rios,0.7103889509355643,182
Bernard Tomic,0.710143955895157,341
Inigo Cervantes Huegun,0.7100593061255184,48
Karol Beck,0.7098918114941111,181
Fernando Verdasco,0.7097631892036382,953
Andrey Kuznetsov,0.709507631487866,144
Michael Berrer,0.7094718597170458,233
Michael Kohlmann,0.7089315437739563,46
Matteo Arnaldi,0.7085588745183745,66
Ricardas Berankis,0.7083776020170647,275
Daniel Evans,0.7082001160956592,295
Cameron Norrie,0.7079649813370829,344
Thomaz Bellucci,0.7078413267831366,388
Jamie Delgado,0.7078261121448906,40
Dennis Van Scheppingen,0.7077796254019892,47
Igor Andreev,0.7071235210410992,469
Nicolas Lapentti,0.706843708996943,403
Alex Bolt,0.7068170379019901,42
Jonas Bjorkman,0.7067367427274855,383
Denis Istomin,0.7064905502082917,463
Matthew Ebden,0.7064234927808853,191
James Ward,0.705254179760799,84
Bradley Klahn,0.7052148300099,56
Fabian Marozsan,0.7048143293189215,46
Chris Woodruff,0.7046935688041918,72
Emil Ruusuvuori,0.7046899262437765,205
Kei Nishikori,0.7045871358075118,611
Lukas Lacko,0.7044582241829943,229
Illya Marchenko,0.7042162160108719,153
Roberto Bautista Agut,0.7041972293816849,596
Grega Zemlja,0.7033338616280629,96
Pablo Carreno Busta,0.7026967082286234,420
Evgeny Korolev,0.7024339773716737,172
Albert Portas,0.7022705991432389,220
Attila Savolt,0.702200943259421,81
Alex Calatrava,0.7021512551883754,135
Zizou Bergs,0.7017956486183607,33
Prakash Amritraj,0.7016930081647339,53
David Nalbandian,0.7014557388908459,579
Vladimir Voltchkov,0.7011676189316661,136
Horacio Zeballos,0.7011055085328022,182
Mirza Basic,0.701076710833582,67
Mikhail Youzhny,0.7010540958212893,891
Andreas Seppi,0.700722767887842,774
Adrian Mannarino,0.7006129521662822,561
Maximilian Marterer,0.7003933361682378,95
Mariano Zabaleta,0.7003851793320129,309
Magnus Gustafsson,0.7002474949411989,68
Norbert Gombos,0.7000861461350332,71
Michel Kratochvil,0.6997482439517245,171
Bobby Reynolds,0.699700630874926,101
Jurij Rodionov,0.6993891142248473,43
Adrian Voinea,0.6992071886161821,121
Kristian Pless,0.6991537672872092,134
Soon Woo Kwon,0.6990792568203398,129
Malek Jaziri,0.6989579952101745,206
Teymuraz Gabashvili,0.6989006935912705,313
Marton Fucsovics,0.6987644198478097,298
Tommy Robredo,0.6987095596242134,875
Orlin Stanoytchev,0.6986560704280271,30
Jurgen Melzer,0.6986343702237187,685
Flavio Cobolli,0.6985836171034197,44
Daniel Gimeno Traver,0.6983234597698506,269
Juan Carlos Ferrero,0.6980221103879737,717
Marco Chiudinelli,0.6979166523744245,143
Karim Alami,0.697913682761583,81
Nicolas Massu,0.6977866878423643,485
Andreas Vinciguerra,0.697517506984668,173
Miomir Kecmanovic,0.6973668770813625,264
Michael Chang,0.6972284592967307,142
Yen Hsun Lu,0.6969999315467144,375
Lorenzo Musetti,0.6969243397500566,199
Tomas Machac,0.6969195443404989,58
Guillaume Rufin,0.6965659664539848,44
Jason Kubler,0.6964617508205283,62
Andrei Pavel,0.6962203929980195,396
Davide Sanguinetti,0.6960796581822901,295
Victor Hanescu,0.695837151652536,445
Kevin Kim,0.6958234037514499,138
Jiri Novak,0.6957641737163848,395
Gilles Simon,0.6956834223644076,863
Tomas Martin Etcheverry,0.6956662820906492,106
Robby Ginepri,0.6951921136744196,393
Luis Horna,0.6950934795873975,278
Henri Laaksonen,0.6950421914098436,102
Edouard Roger-Vasselin,0.6947193184210364,209
Hyeon Chung,0.6946666193072343,108
Cristian Garin,0.6946104905263839,241
Steve Darcis,0.6943747588362255,215
Franco Squillari,0.693988368605945,206
Evgeny Donskoy,0.6937870587956481,153
Martin Klizan,0.6937690126073867,276
Alex Bogdanovic,0.69366838844316,47
Stephane Robert,0.6935119502597603,101
Michael Mmoh,0.6934498235357464,66
Mackenzie Mcdonald,0.6931735401555038,217
Julien Benneteau,0.6931627362501678,543
Florian Mayer,0.6931374378486428,481
Federico Delbonis,0.6931329639954263,344
Andreas Beck,0.6929111420487993,107
Sjeng Schalken,0.6925899768645969,322
Guillermo Garcia Lopez,0.6923874530078328,633
Marko Tkalec,0.6923076923076923,30
Denis Kudla,0.6922552740380344,202
Rainer Schuettler,0.691902441654886,581
Galo Blanco,0.6917465100223812,148
David Ferrer,0.6915160467949582,1073
Thiago Seyboth Wild,0.6914986351373775,60
Bjorn Fratangelo,0.6911372857225402,43
Gregoire Barrere,0.6909703748105376,97
Andrew Ilie,0.6907401942392462,107
Pavel Kotov,0.690457881767183,62
Ruben Bemelmans,0.6901783361562811,80
Nikolay Davydenko,0.6901456053178542,822
Jiri Vanek,0.6900775325320041,188
Pedro Cachin,0.6899967905669222,70
Mikael Tillstrom,0.6898594680422647,41
Andrei Medvedev,0.6898533803480247,68
Simone Bolelli,0.6898228975430059,285
Jurgen Zopp,0.6896341135250882,60
Albert Montanes,0.6896115158898213,542
Joao Sousa,0.6894116406559109,427
Elias Ymer,0.6893937503654749,103
Oliver Marach,0.6892738452638929,52
Guillermo Coria,0.6891479207470427,335
Jan Vacek,0.689015529742913,90
Juan Pablo Varillas,0.6889350754008164,79
Nuno Borges,0.6889035192857439,66
Mariano Puerta,0.6887220858307546,167
Joao Souza,0.6886463111896898,73
Andrei Stoliarov,0.6882525355132477,89
Daniel Altmaier,0.6874301316024709,108
Alexander Peya,0.6872382918699058,73
Rik De Voest,0.6872208040900207,88
Sebastien De Chaunac,0.6871911107826342,33
Andrey Golubev,0.6869988276744242,184
Harel Levy,0.6861167701322046,151
Brian Baker,0.6857071085730281,60
Kristof Vliegen,0.6855598441999897,212
Sergi Bruguera,0.685457668930209,72
Noam Okun,0.6851588109460661,91
Byron Black,0.6850319503602096,87
Alexander Popp,0.6849022580658762,108
Rinky Hijikata,0.6846067334459423,43
Daniel Elahi Galan,0.6844718732673583,118
Juan Ignacio Chela,0.6844423353280827,602
Fernando Meligeni,0.6840474250076337,133
Marsel Ilhan,0.6839722524341275,87
Brian Dabul,0.6836131502050832,42
Fabrice Santoro,0.6835614012117984,444
Marcel Granollers,0.6835445807708533,432
Hicham Arazi,0.6834949696274218,234
Santiago Giraldo,0.6833856396351724,355
Sebastien Lareau,0.6831737494237526,32
Juan Balcells,0.6831488586211635,84
Gaston Etlis,0.6828496509602707,30
Guido Pella,0.6828467770061883,246
Andrea Gaudenzi,0.682653232613239,110
Lukasz Kubot,0.6825250823516582,229
Filip Krajinovic,0.6824837525588806,249
Juan Ignacio Londero,0.682281304208884,85
Vincent Spadea,0.6820853050994224,382
Gastao Elias,0.6818714509479444,67
Kittipong Wachiramanowong,0.681560361399572,32
Ivo Minar,0.6815544504566133,104
Martin Lee,0.6814563501556501,52
Werner Eschauer,0.6813719947285245,54
Emilio Gomez,0.6812930693977031,51
Albert Costa,0.6811989820773469,286
Mischa Zverev,0.6807482192828054,272
Luca Van Assche,0.6807055756948603,49
Peter Luczak,0.6805430490204729,130
Hyung Taik Lee,0.6805259159521031,302
John Millman,0.6804258659739398,261
Julian Knowle,0.6800896818806539,40
Renzo Olivo,0.6799731724416662,32
Alexander Shevchenko,0.6799057344271752,64
Nikoloz Basilashvili,0.6798091808549489,266
Ryan Sweeting,0.6797826346708593,92
Bjorn Phau,0.6796444220782746,212
Jaume Munar,0.6796039292274894,209
Markus Hantschk,0.6795801671299725,60
Yannick Hanfmann,0.6795053322630661,124
Paolo Lorenzi,0.6794311404601012,235
Dominik Koepfer,0.679153209378037,121
Prajnesh Gunneswaran,0.6790173294030332,37
Dusan Lajovic,0.6790134972380601,410
Hugo Armando,0.6782983408753627,43
Marco Cecchinato,0.6780146095903274,201
Lars Burgsmuller,0.6778184027591354,184
Alex Michelsen,0.6776999149227826,39
Marinko Matosevic,0.677540361271642,159
Jarkko Nieminen,0.6775049262545099,760
Peter Polansky,0.677244095361707,58
Gaston Gaudio,0.676947487179201,445
Jenson Brooksby,0.676720365694366,79
Albert Ramos,0.6758318496928578,546
Sargis Sargsian,0.6755271235748364,222
Michal Tabara,0.6746709626581706,83
Dennis Novak,0.6743919032687877,78
Felix Mantilla,0.6742206465479087,243
Simon Greul,0.674026705759992,117
Santiago Ventura,0.6739011082343724,97
Ramon Delgado,0.6737899957184602,111
Hernan Gumy,0.6732191592821515,33
Facundo Diaz Acosta,0.6732136734637756,30
Bohdan Ulihrach,0.6731263812649471,202
Yibing Wu,0.6730674985840823,41
Lukas Dlouhy,0.673053040321044,77
Giovanni Lapentti,0.6727965410861904,51
Eduardo Schwank,0.6727330237847502,105
Fabio Fognini,0.6725471546744247,741
Tatsuma Ito,0.6721283551002794,100
Tomas Zib,0.6720485347323234,131
Guido Andreozzi,0.6718230803442061,36
Tomas Behrend,0.6717559135909718,112
Dimitar Kuzmanov,0.6717223773410762,37
John Van Lottum,0.6716229061493092,71
Adrian Garcia,0.6715852303019282,41
Donald Young,0.670637541842453,269
Yuichi Sugita,0.6697387269545034,108
Somdev Devvarman,0.6695905681480269,144
Florent Serra,0.6693905599717564,293
Ruben Ramirez Hidalgo,0.6693253010347711,201
Go Soeda,0.6690572824968113,144
Jose Rubin Statham,0.6690526419146912,46
Gouichi Motomura,0.6688273559947964,47
Irakli Labadze,0.6686897065747728,133
Nicolas Coutelot,0.6685848633056897,32
Roberto Carballes Baena,0.6685141558477192,236
Roko Karanusic,0.6684261411180751,57
Jozef Kovalik,0.6683761162989714,66
Fernando Vicente,0.6682691495078846,251
Cecil Mamiit,0.6682007591004552,119
Francisco Cerundolo,0.6680777073905166,152
Flavio Saretta,0.6680481157903398,157
Jesse Levine,0.6679820812623145,95
Thierry Ascione,0.6677705789630858,76
Jeff Tarango,0.6675413582792996,46
Blaz Rola,0.6672216243966744,38
Danai Udomchoke,0.6670802675436308,124
Gerald Melzer,0.6669783344228475,38
Marco Trungelliti,0.6667355379382988,33
Taro Daniel,0.666731076725961,209
Lamine Ouahab,0.6666983084897603,39
Carlos Taberner,0.6664773571721269,38
George Bastl,0.6660038678958589,123
Olivier Mutis,0.6657372531859974,60
Francisco Clavet,0.6656771671076854,148
Alex Molcan,0.6648741947092033,95
Dudi Sela,0.6648009845961074,307
Rogerio Dutra Silva,0.6645770940650282,64
Facundo Bagnis,0.6644723123260334,116
Paul Capdeville,0.6641550773947982,127
Olivier Rochus,0.6641360075696909,515
Leander Paes,0.6641053207391672,40
Tim Smyczek,0.6640880868622211,120
Daniel Munoz de la Nava,0.6628142065083824,37
Wayne Odesnik,0.6626783205146295,101
Alejandro Falla,0.6618040532084031,281
Stefan Koubek,0.6616693660347108,392
Liam Broady,0.6614238334176051,50
Alejandro Davidovich Fokina,0.6612717034165155,213
Carlos Berlocq,0.660876402897975,297
Alberto Martin,0.6595444310451891,405
Juan Monaco,0.6588358031190678,614
Jason Jung,0.6584940836970551,32
Denis Gremelmayr,0.6584629588882511,90
Robin Vik,0.6582540084141699,58
Wayne Black,0.6581315847605714,58
Attila Balazs,0.6579824629813666,52
Boris Pashanski,0.657849640183267,81
Alexandre Muller,0.6565331752037694,47
Radu Albot,0.6563617470626437,224
Mikhail Kukushkin,0.6563555371522114,381
Yuri Schukin,0.6562784035077842,36
Potito Starace,0.6556420461170532,355
Olivier Patience,0.6553311937751892,79
Diego Schwartzman,0.6552114240066518,408
Jean Rene Lisnard,0.6546281759770064,137
Diego Hartfield,0.6538104941074047,47
Juncheng Shang,0.6534756411020939,31
Hugo Gaston,0.6529343409522174,77
Pere Riba,0.6526485176565833,87
Victor Estrella,0.6524500307414058,141
Aleksandr Nedovyesov,0.652446463956113,31
Tobias Kamke,0.6520111112646253,162
Julian Reister,0.651919211640917,48
Marcos Daniel,0.6518702762807295,90
Igor Kunitsyn,0.6517092728310958,239
Federico Luzzi,0.6514846344095129,48
Blaz Kavcic,0.6513395829122497,145
Cedrik Marcel Stebe,0.6512884414838391,70
Vadim Kutsenko,0.6512229687879973,30
Paul Goldstein,0.6510497979352208,165
Salvatore Caruso,0.6501590639160015,62
Pedro Martinez,0.6500469695477425,134
Uladzimir Ignatik,0.65,30
Jacobo Diaz,0.649096020723036,44
Jimmy Wang,0.6490937614651737,89
Constant Lestienne,0.6486639033400537,53
Stefano Galvani,0.6481508463006003,55
Ze Zhang,0.6480813020145749,55
Nicolas Devilder,0.648030025949975,71
Michael Russell,0.6480101270071825,225
Christian Vinck,0.6478497626072877,37
Mark Nielsen,0.6474796879753928,33
Sebastian Baez,0.6473311879708541,154
David Sanchez,0.6472567782546029,202
Michael Lammer,0.646545815307256,31
Konstantinos Economidis,0.6456670722876704,38
Jan Hernych,0.6455352930443237,197
Alex Bogomolov Jr,0.6454531486646252,178
Frederico Gil,0.6453897329127737,143
Adrian Ungur,0.6452806185556188,58
Ivan Miranda,0.6449022314595755,56
Christian Ruud,0.6447269027271688,33
Alejandro Gonzalez,0.644705312150629,59
Corentin Moutet,0.6444068362466324,137
Mikael Ymer,0.6444015917568011,145
Todd Reid,0.6443301010618642,36
Brian Vahaly,0.644258027401932,64
Ricardo Mello,0.6441609355798368,154
Pablo Andujar,0.6439066626394121,408
Damir Dzumhur,0.6434005707519288,208
Cem Ilkel,0.6433288157286821,34
Thomas Fabbiano,0.6424648037964688,74
Mohammad Ghareeb,0.6421846297889553,42
Oscar Hernandez,0.6421091367843001,190
Antonio Veic,0.6418585447512136,35
Andre Sa,0.6412404271108476,129
Arnaud Di Pasquale,0.6395517747279794,96
Sergio Roitman,0.6386544619696656,87
Juan Antonio Marin,0.6373274566140454,89
Yoshihito Nishioka,0.6370807850730993,245
Frederik Nielsen,0.6353396044141801,51
Pedro Sousa,0.6350301288735181,44
Hugo Dellien,0.6349247408599381,95
Victor Crivoi,0.6348995726774838,53
Marc Lopez,0.6348618907658524,54
Martin Vassallo Arguello,0.6347561875175861,128
Daniel Koellerer,0.6347275146512503,55
Alessio Di Mauro,0.6337655022673162,53
Yuki Bhambri,0.6314719612568479,49
Rui Machado,0.6307115998385237,82
Federico Coria,0.6305057493004316,121
Markus Hipfl,0.630367811483022,96
Christophe Rochus,0.6301560960561073,333
Maximo Gonzalez,0.6291863547709935,88
Jan Hajek,0.6290131220460107,113
Slava Dosedel,0.6284027875116326,62
Zeljko Krajan,0.6282766554596656,33
Thiago Alves,0.6277380272162827,34
Andrej Martin,0.6272185086949134,62
Jan Frode Andersen,0.6264797294075676,34
Filippo Volandri,0.622870573835793,403
Razvan Sabau,0.6193482372999585,50
Juan Manuel Cerundolo,0.6193236581533685,41
Farrukh Dustov,0.6189631120058878,37
Alex Kim,0.6167331948012553,33
Daniel Elsner,0.6150604800304551,32
Bernabe Zapata Miralles,0.6132972456031012,97
Benjamin Balleret,0.6023067932443629,56
Sumit Nagal,0.601182117616896,36
Di Wu,0.6010644777013305,48
Ti Chen,0.5943495214462956,34
Flavio Cipolla,0.5902654124963543,102
Miguel Gallardo Valles,0.5777484080259522,35
Darian King,0.571812035616263,37
Diego Junqueira,0.5660429397931062,44
Alexey Kedryuk,0.0,30
Marcel Felder,0.0,35
Jose De Armas,0.0,31
Andis Juska,0.0,40
