Player,First Serve %,num_matches
Sebastian Baez,0.7193625079402787,57
Alexander Zverev,0.7069628272849255,82
Christopher Eubanks,0.6861433051048023,41
Jaume Munar,0.6847299480240583,34
Dusan Lajovic,0.6791988804575892,47
Diego Schwartzman,0.6738619297723174,38
Yannick Hanfmann,0.6719809142362698,45
Pavel Kotov,0.6716162997504072,30
Lorenzo Sonego,0.6677533236452876,58
Carlos Alcaraz,0.6616635336584262,77
Roberto Bautista Agut,0.6571526910364099,38
Daniel Altmaier,0.6566933302759299,38
Francisco Cerundolo,0.6557944564201073,64
Bernabe Zapata Miralles,0.6543042179649373,43
Jiri Lehecka,0.6519695896929263,61
Alejandro Davidovich Fokina,0.6517045115692178,59
Zhizhen Zhang,0.6501829334387159,36
Cameron Norrie,0.6495259342218203,61
Brandon Nakashima,0.6493024538765217,33
Nicolas Jarry,0.649267430058606,59
Alex Molcan,0.6489497366625879,34
Albert Ramos,0.6455549521966732,38
Daniil Medvedev,0.6450385237670624,85
Hubert Hurkacz,0.6449943147259837,68
Thanasi Kokkinakis,0.6430666957057305,32
Tomas Martin Etcheverry,0.642610687953956,57
Casper Ruud,0.641291157913617,59
Roman Safiullin,0.6410855180687796,39
Yoshihito Nishioka,0.6404381540667535,41
Ben Shelton,0.6403712418051447,49
Karen Khachanov,0.637866229673911,52
Daniel Elahi Galan,0.6373439010549585,31
Tallon Griekspoor,0.6372265803894902,62
Mackenzie Mcdonald,0.636115572952543,61
Emil Ruusuvuori,0.6356473250390609,51
Novak Djokovic,0.635178223420113,63
Stefanos Tsitsipas,0.6351555657982806,74
Botic Van De Zandschulp,0.6323009356826679,48
Roberto Carballes Baena,0.6252187110808456,43
Pedro Cachin,0.6243652645930144,37
Holger Rune,0.6232798894506646,70
Sebastian Korda,0.6231791870044416,43
Christopher Oconnell,0.6204846887668992,42
Cristian Garin,0.6191591323820664,39
Tommy Paul,0.6183463611375345,68
Marcos Giron,0.6179575240906521,53
Andrey Rublev,0.6169757679148614,81
Arthur Fils,0.615952937509373,42
Laslo Djere,0.6159282971492228,62
Alexei Popyrin,0.6157603264723486,47
Arthur Rinderknech,0.6156482503074905,35
Benjamin Bonzi,0.6149039108646326,32
Gregoire Barrere,0.613475392531692,45
Lorenzo Musetti,0.6129985903835029,62
Grigor Dimitrov,0.6120227975241892,64
Ugo Humbert,0.6110181629225505,57
Jack Draper,0.6110035960545189,31
Miomir Kecmanovic,0.6105771862713214,57
Dominic Thiem,0.6083313603476577,43
Adrian Mannarino,0.6060592000279065,67
Andy Murray,0.6053956991556656,34
Frances Tiafoe,0.6050985217708217,60
Felix Auger Aliassime,0.6023928613633623,42
Borna Coric,0.6023447494608852,41
Max Purcell,0.5997000581578877,30
Jannik Sinner,0.5988994702775357,84
Alexander Bublik,0.598209078663751,52
Marc Andrea Huesler,0.5974981053068746,35
Taylor Fritz,0.5974302053137315,77
Jordan Thompson,0.596281699986122,42
Quentin Halys,0.5944173135043053,33
Aslan Karatsev,0.5926223862139017,41
Luca Van Assche,0.5911895783969559,31
Marton Fucsovics,0.5907993660890417,44
Juan Pablo Varillas,0.588745023349121,37
Daniel Evans,0.5885238095490584,44
Alexander Shevchenko,0.5866053451383861,33
Jan Lennard Struff,0.5855756193887586,37
Richard Gasquet,0.5781179889717213,40
Matteo Arnaldi,0.5766654255430723,35
J J Wolf,0.571367369559999,51
Stan Wawrinka,0.566979268931509,50
Alex De Minaur,0.5623559136140124,74
