Player,Break Point Save %,num_matches
Adrian Garcia,0.612228572686089,41
Guido Pella,0.6122078897987759,246
Peter Polansky,0.6118146765515187,58
Ruben Bemelmans,0.6118041918085817,80
Max Purcell,0.6111942019728905,68
Marco Trungelliti,0.6109047841778105,33
Arnaud Clement,0.6107931004113555,541
Noam Okun,0.610741908050721,91
Robin Haase,0.610714724829744,446
Dominik Koepfer,0.61070845547485,121
Christian Vinck,0.6103237630198415,37
Teymuraz Gabashvili,0.610173199447804,313
Egor Gerasimov,0.6096284667713239,115
Gilles Simon,0.6096057700481688,863
Dusan Lajovic,0.6095647136015823,410
Jeff Morrison,0.6092724526935053,88
Maximilian Marterer,0.6091824674656,95
Alexander Popp,0.6090424458106002,108
Kristian Pless,0.6089200229680106,134
Marco Chiudinelli,0.6087932546756076,143
Marinko Matosevic,0.6085518865731011,159
Dominik Hrbaty,0.6084904994135939,493
Jens Knippschild,0.6084370490620491,42
Wayne Black,0.6084344700654861,58
Jesse Levine,0.6081960839522422,95
Michael Berrer,0.6080174299250214,233
Jiri Novak,0.6078203876851049,395
Andrei Medvedev,0.6077195620983369,68
Matthias Bachinger,0.6076416569242968,86
David Goffin,0.6076395384230955,496
Mariano Zabaleta,0.60758208008595,309
Gaston Etlis,0.6074455238248341,30
Ivan Dodig,0.60741136605359,253
Julian Knowle,0.6071955029097886,40
Emil Ruusuvuori,0.6070533908989227,205
Jarkko Nieminen,0.6070420531122475,760
Mischa Zverev,0.6067355690609446,272
Alexander Waske,0.6063339609635906,92
Federico Delbonis,0.606145699787378,344
Guillermo Coria,0.6058626804205497,335
Andrei Pavel,0.605670748000277,396
Robert Kendrick,0.6054395416674828,113
Gaston Gaudio,0.6051366386640445,445
Vincent Spadea,0.6050459604060358,382
Albert Ramos,0.6050417148189674,546
Alex Molcan,0.6049216587286282,95
Yen Hsun Lu,0.6045287982898078,375
Aljaz Bedene,0.6042262997127755,262
Thiago Seyboth Wild,0.6040792879465647,60
Martin Klizan,0.603677809679344,276
Pavel Kotov,0.6034960250477491,62
Thomaz Bellucci,0.6033675160751681,388
Francisco Clavet,0.6033072123463543,148
Gregoire Barrere,0.6032991848952322,97
J J Wolf,0.6032709120944415,94
Sergi Bruguera,0.6030546474925033,72
Guillaume Rufin,0.6028066950723917,44
Albert Costa,0.602786460573837,286
Ryan Sweeting,0.6024374557310759,92
Robby Ginepri,0.6017979243546838,393
Magnus Gustafsson,0.6016538131194163,68
Jason Kubler,0.6013403263403263,62
Adrian Mannarino,0.601243623612115,561
Juan Ignacio Londero,0.6010195729065095,85
Chris Woodruff,0.6009360111119996,72
Steve Darcis,0.600837415205992,215
Albert Montanes,0.6005537295860667,542
Vladimir Voltchkov,0.6005304844561766,136
Guido Andreozzi,0.600196097928941,36
Blaz Rola,0.6000824611118729,38
Markus Hantschk,0.600055974266777,60
Santiago Giraldo,0.5998966813622846,355
Ilija Bozoljac,0.5995929191581366,31
Sjeng Schalken,0.5992773129004868,322
Dominic Stricker,0.5986734693877551,39
Rajeev Ram,0.5986070695082675,147
Daniel Elahi Galan,0.5985197993104112,118
Lorenzo Musetti,0.5984433187132824,199
Alex Bogdanovic,0.598317901234568,47
Franco Squillari,0.5983026104017439,206
Frederik Nielsen,0.5980189401242032,51
Gianluca Pozzi,0.5979759742369392,80
Juan Ignacio Chela,0.5979248283220319,602
Edouard Roger-Vasselin,0.5979000505145855,209
Michel Kratochvil,0.5978830227305332,171
Byron Black,0.597663491022866,87
Andreas Seppi,0.5976355128275493,774
Florent Serra,0.5972351811000192,293
Olivier Rochus,0.5969793421057318,515
Somdev Devvarman,0.5966095699413368,144
Fabrice Santoro,0.596461865230715,444
Marcelo Arevalo,0.5964285714285714,45
Hugo Gaston,0.5962621231003584,77
Soon Woo Kwon,0.5961789922453229,129
Peter Luczak,0.5959283058121506,130
Mikhail Kukushkin,0.5955684162663006,381
Julien Benneteau,0.5953745945525266,543
Ernesto Escobedo,0.5948163718997052,39
Tim Smyczek,0.5947697247179472,120
Sebastian Baez,0.5947001183275693,154
Igor Sijsling,0.5946121031676864,140
Justin Gimelstob,0.5945927384492322,152
John Van Lottum,0.5944925344693147,71
Facundo Bagnis,0.5943196533237812,116
John Millman,0.5941029036279469,261
Juncheng Shang,0.5940005827505828,31
Victor Estrella,0.5939005781598373,141
Scott Draper,0.593660866910867,58
Pedro Martinez,0.5934747384261049,134
Andrey Golubev,0.5934332175569081,184
Jason Jung,0.5933331072219962,32
Jamie Delgado,0.5933195221296825,40
Eduardo Schwank,0.5929781166545872,105
Felix Mantilla,0.5929390801427511,243
Oliver Marach,0.592921490965474,52
Rainer Schuettler,0.5928648082480076,581
Thomas Fabbiano,0.5927937086387791,74
Jurgen Zopp,0.5925600821942285,60
Andreas Haider Maurer,0.5921084315386699,121
Karim Alami,0.5916122217273112,81
Benoit Paire,0.5916031989002596,477
Austin Krajicek,0.5915343915343916,35
Juan Pablo Varillas,0.5912322570217308,79
Cecil Mamiit,0.590736425535583,119
Wayne Odesnik,0.5905942979252287,101
Renzo Olivo,0.5904406704406705,32
Galo Blanco,0.59042239406371,148
Rik De Voest,0.5902219435515773,88
Hyung Taik Lee,0.590140321342559,302
Illya Marchenko,0.5900682272314456,153
Michal Przysiezny,0.5898984594998528,106
Harel Levy,0.5897963025917946,151
Jan Hernych,0.5892752957909553,197
Guillermo Garcia Lopez,0.5892481546808715,633
Ze Zhang,0.5890609623406987,55
Alejandro Davidovich Fokina,0.5889284648281308,213
Alexander Shevchenko,0.5883558581373033,64
Jason Stoltenberg,0.5881415096531376,49
Ivo Heuberger,0.5881408290687495,81
Nicolas Lapentti,0.5879200267549372,403
Alex Bogomolov Jr,0.5878376828316172,178
Jaume Munar,0.587779848729044,209
Andrey Kuznetsov,0.5877722475936762,144
Dennis Van Scheppingen,0.5875619279493024,47
Fernando Vicente,0.5874794254902149,251
Arvind Parmar,0.587422422348893,42
Hugo Armando,0.5873542873542873,43
Bradley Klahn,0.5872881172585307,56
Hugo Dellien,0.5872759680438123,95
Florian Mayer,0.5871222058706214,481
Daniel Munoz de la Nava,0.5865107530355208,37
Diego Hartfield,0.5862906610932928,47
Irakli Labadze,0.5859774574267609,133
James Ward,0.5859251082567022,84
Kristof Vliegen,0.5858529407100835,212
Bohdan Ulihrach,0.5856986420123127,202
Andrew Ilie,0.5855203168638071,107
Denis Gremelmayr,0.585432508056643,90
Marco Cecchinato,0.5852432387752166,201
Giovanni Lapentti,0.5848090763725439,51
Paul Goldstein,0.5847620994034823,165
Paolo Lorenzi,0.5845683357135377,235
Stefano Travaglia,0.584506865223518,81
Donald Young,0.5840825669464408,269
Jiri Vanek,0.5840170554337265,188
Mikael Tillstrom,0.5838906269169427,41
Daniel Gimeno Traver,0.5836863173946506,269
Alexander Peya,0.5831207082677671,73
Aleksandar Vukic,0.5829926676238152,66
Carlos Taberner,0.5829636775715207,38
Jacobo Diaz,0.5829270247337475,44
Roberto Carballes Baena,0.5825448035445414,236
Evgeny Korolev,0.5822005957005957,172
Slava Dosedel,0.5821152438808331,62
Simon Greul,0.58204426841865,117
Davide Sanguinetti,0.5819798055584784,295
Andrej Martin,0.5819603796778281,62
Flavio Saretta,0.581719352717332,157
Lukas Lacko,0.5815304252541005,229
Albert Portas,0.5811488964681689,220
Mark Nielsen,0.5810915275200988,33
Brian Baker,0.5807991648269426,60
George Bastl,0.5806819457986487,123
Bobby Reynolds,0.5802154869214177,101
Nuno Borges,0.5801171521510505,66
Stefan Koubek,0.5799662221733758,392
Ricardo Mello,0.579355252072339,154
Maximo Gonzalez,0.5791861088810708,88
Gilles Elseneer,0.5785612031066576,42
Karol Kucera,0.5784031934376328,193
Prakash Amritraj,0.5779134610685414,53
Daniel Nestor,0.5778169474860652,37
Eric Taino,0.5774754346182918,31
Joao Sousa,0.5768797678504359,427
Marcel Granollers,0.576622707443465,432
Alex Bolt,0.5765803265803267,42
Andrei Stoliarov,0.5765542716304802,89
Salvatore Caruso,0.5764335618843816,62
Juan Monaco,0.5764213626949579,614
Tomas Behrend,0.576395730014509,112
Corentin Moutet,0.5763299577253066,137
Michael Chang,0.576289666652262,142
Bjorn Fratangelo,0.5758693158693158,43
Nikoloz Basilashvili,0.5755996963736584,266
Ruben Ramirez Hidalgo,0.5755902715691186,201
Pablo Andujar,0.5752462484477145,408
Gerald Melzer,0.5749823006125527,38
Sergio Roitman,0.5749045755762537,87
Hyeon Chung,0.5748566906910209,108
Sebastien De Chaunac,0.57469855680382,33
Frederico Gil,0.57425900329947,143
Denis Kudla,0.5737013039462879,202
Juan Manuel Cerundolo,0.573627161542674,41
David Sanchez,0.5734642471055514,202
Ramkumar Ramanathan,0.5733597026279953,47
Taro Daniel,0.5730183929632459,209
Marsel Ilhan,0.572756981580511,87
Emilio Gomez,0.5723442530929163,51
Joao Souza,0.5723172198172198,73
Julian Reister,0.5721089680726726,48
Attila Savolt,0.5720865735571617,81
Jan Vacek,0.571883311745444,90
Boris Pashanski,0.5718750182565971,81
Yuichi Sugita,0.571857332175169,108
Henri Laaksonen,0.5711870076268161,102
Igor Kunitsyn,0.5708955809947398,239
Cedrik Marcel Stebe,0.5707270093454304,70
Diego Schwartzman,0.5706681625677051,408
Oscar Hernandez,0.5702778963431218,190
Olivier Mutis,0.5702447422688695,60
Radu Albot,0.5697963870262148,224
Tobias Kamke,0.5695115691087764,162
Richard Fromberg,0.5694750499098324,51
Alejandro Falla,0.5692667175627834,281
Santiago Ventura,0.5690878707822442,97
Dudi Sela,0.5689731970646266,307
Lukasz Kubot,0.5688396692573802,229
Rogerio Dutra Silva,0.5685925185925186,64
Fabio Fognini,0.5685666383906203,741
Lukas Dlouhy,0.56822605763425,77
Sebastien Lareau,0.5678095238095238,32
Orlin Stanoytchev,0.5675471195471196,30
Nicolas Devilder,0.5670097533486862,71
Jared Donaldson,0.5669787517009739,66
Jeff Tarango,0.5666137922349103,46
Alberto Martin,0.5660922911720307,405
Gastao Elias,0.5660260033488778,67
Matthew Ebden,0.5655441109714371,191
Kevin Kim,0.56540172407941,138
Bjorn Phau,0.5653925365507909,212
Jan Hajek,0.5651190765315363,113
Andrea Gaudenzi,0.5646128692747856,110
Mikael Ymer,0.5645447071649738,145
Yoshihito Nishioka,0.5643805678062315,245
Lars Burgsmuller,0.5637558683146918,184
Stephane Robert,0.5633006777206562,101
Fabian Marozsan,0.5629017411626107,46
Pedro Cachin,0.5626088637993399,70
Carlos Berlocq,0.5622976942044595,297
Sargis Sargsian,0.5622542239020056,222
Jozef Kovalik,0.5619571288926127,66
Ivo Minar,0.5618627787982626,104
Federico Coria,0.5618230426341245,121
Alexandre Muller,0.5616661116661117,47
Filippo Volandri,0.5610041491529152,403
Karol Beck,0.5609479963377679,181
Paul Capdeville,0.5607714341969221,127
Hernan Gumy,0.5600713284536813,33
Norbert Gombos,0.5596570883598194,71
Dennis Novak,0.5586742815533075,78
Victor Crivoi,0.5571362117414749,53
Liam Broady,0.557114515840006,50
Adrian Voinea,0.5550918911077773,121
Andre Sa,0.5548054520417603,129
Danai Udomchoke,0.5543883867084043,124
Alessio Di Mauro,0.553346710850053,53
Sumit Nagal,0.5529212355105212,36
Olivier Patience,0.5524856978150268,79
Brian Vahaly,0.5521584665334666,64
Martin Vassallo Arguello,0.5520619384477947,128
Marcos Daniel,0.5518230131355437,90
Damir Dzumhur,0.5514356230487172,208
Blaz Kavcic,0.5508629447225938,145
Yuri Schukin,0.5505250126217868,36
Werner Eschauer,0.549941397783503,54
Alex Kim,0.5495903737839222,33
Constant Lestienne,0.5495160488727481,53
Elias Ymer,0.5494335613033092,103
Michael Kohlmann,0.5492185960511753,46
Mohammad Ghareeb,0.548170405982906,42
Pedro Sousa,0.5472661861947576,44
Alex Kuznetsov,0.5471055990792832,39
Kittipong Wachiramanowong,0.5465367965367965,32
Markus Hipfl,0.5463894650187929,96
Tatsuma Ito,0.5451984359060449,100
Ramon Delgado,0.5451127449415121,111
Jean Rene Lisnard,0.544315333218842,137
Adrian Ungur,0.5434439865689866,58
Michael Lammer,0.5432548007548007,31
Michal Tabara,0.5423924356498558,83
Tomas Zib,0.542388636662092,131
Flavio Cipolla,0.5419435334600136,102
Marc Lopez,0.5418685007802655,54
Roko Karanusic,0.5418587133690108,57
Daniel Koellerer,0.5414961362167244,55
Bernabe Zapata Miralles,0.5413634585789318,97
Daniel Elsner,0.540029783625609,32
Vadim Kutsenko,0.5395143745143745,30
Stefano Galvani,0.5391928673178673,55
Pere Riba,0.539009389303507,87
Di Wu,0.5389419324636716,48
Lamine Ouahab,0.5388040064510653,39
Michael Russell,0.537906496829365,225
Prajnesh Gunneswaran,0.5375864331746685,37
Martin Lee,0.5365342901687674,52
Jesse Huta Galung,0.5364355808800253,42
Razvan Sabau,0.5362218622880388,50
Christian Ruud,0.5351584923013494,33
Go Soeda,0.5351543032147789,144
Antonio Veic,0.5315180920444078,35
Rui Machado,0.5308254228011261,82
Christophe Rochus,0.530625779083539,333
Alejandro Gonzalez,0.530226661714551,59
Robin Vik,0.5289044871503642,58
Jose Rubin Statham,0.5281649831649832,46
Federico Luzzi,0.5277268223412654,48
Gouichi Motomura,0.5246083122244113,47
Konstantinos Economidis,0.5238095238095238,38
Juan Antonio Marin,0.5231980728309329,89
Darian King,0.5229268206540933,37
Arnaud Di Pasquale,0.5219489039605418,96
Inigo Cervantes Huegun,0.5191447719295028,48
Yuki Bhambri,0.5142073204573204,49
Aleksandr Nedovyesov,0.5141904206904208,31
Benjamin Balleret,0.5135416666666667,56
Diego Junqueira,0.5112895090938995,44
Tuomas Ketola,0.5073934837092732,33
Sergei Bubka,0.5064285714285715,30
Uladzimir Ignatik,0.5,30
Glenn Weiner,0.49796057117485687,30
Thiago Alves,0.48904104851817265,34
Leander Paes,0.48384051845590303,40
Cem Ilkel,0.48256177126497984,34
Farrukh Dustov,0.4817460317460317,37
Miguel Gallardo Valles,0.479739010989011,35
Ivan Miranda,0.476155277471067,56
Zeljko Krajan,0.461972346649766,33
Ti Chen,0.42822128851540614,34
Marko Tkalec,0.375,30
Andis Juska,0.0,40
Marcel Felder,0.0,35
Jose De Armas,0.0,31
Alexey Kedryuk,0.0,30
