,player,passed_at_net,net_pts,passing_shot
0,Roberto Bautista Agut,9,32,28.125
1,Alexander Zverev,9,49,18.367346938775512
2,Hubert Hurkacz,12,69,17.391304347826086
3,Lorenzo Musetti,5,32,15.625
4,Daniil Medvedev,9,58,15.517241379310345
5,Holger Rune,6,41,14.634146341463413
6,Filip Krajinovic,5,38,13.157894736842104
7,Novak Djokovic,3,30,10.0
8,Jannik Sinner,3,53,5.660377358490567
9,Botic Van De Zandschulp,1,40,2.5
