,player,passed_at_net,net_pts,passing_shot
0,Daria Kasatkina,7,22,31.818181818181817
1,Jessica Pegula,5,24,20.833333333333336
2,Karolina Pliskova,10,51,19.607843137254903
3,Garbine Muguruza,4,25,16.0
4,Eugenie Bouchard,5,32,15.625
5,Elena Rybakina,4,28,14.285714285714285
6,Caroline Wozniacki,5,36,13.88888888888889
7,Elina Svitolina,3,22,13.636363636363635
8,Bianca Andreescu,21,234,8.974358974358974
9,Serena Williams,3,40,7.5
10,Petra Kvitova,1,22,4.545454545454546
