,player,passed_at_net,net_pts,passing_shot
0,Elena Rybakina,7,34,20.588235294117645
1,Caroline Wozniacki,6,37,16.216216216216218
2,Johanna Konta,5,33,15.151515151515152
3,Sorana Cirstea,5,36,13.88888888888889
4,Petra Kvitova,7,52,13.461538461538462
5,Coco Gauff,5,39,12.82051282051282
6,Kristina Mladenovic,4,34,11.76470588235294
7,Karolina Pliskova,4,37,10.81081081081081
8,Garbine Muguruza,8,92,8.695652173913043
9,Justine Henin,2,40,5.0
