Winner,Hard
Stephens S.,7
Keys M.,6
Williams V.,5
Vandeweghe C.,5
Kvitova P.,4
Pliskova Ka.,4
Sevastova A.,4
Kanepi K.,4
Svitolina E.,3
Kasatkina D.,3
Suarez Navarro C.,3
Goerges J.,3
Muguruza G.,3
Sharapova M.,3
Safarova L.,3
Brady J.,3
Sakkari M.,2
Nara K.,2
Makarova E.,2
Osaka N.,2
Ostapenko J.,2
Rybarikova M.,2
Rogers S.,2
Niculescu M.,2
Kenin S.,2
Krunic A.,2
Radwanska A.,2
Garcia C.,2
Vekic D.,2
Vesnina E.,2
Barty A.,2
Zhang S.,2
Strycova B.,1
Sasnovich A.,1
Tomljanovic A.,1
Vickery S.,1
Wickmayer Y.,1
Wozniacki C.,1
Rodionova Ar.,1
Rodina E.,1
Alexandrova E.,1
Putintseva Y.,1
Gibbs N.,1
Babos T.,1
Bogdan A.,1
Cibulkova D.,1
Cirstea S.,1
Cornet A.,1
Dodin O.,1
Duan Y.Y.,1
Flipkens K.,1
Gavrilova D.,1
Hibino N.,1
Pliskova Kr.,1
Jabeur O.,1
Kozlova K.,1
Kuznetsova S.,1
Lucic-Baroni M.,1
Maria T.,1
Mchale C.,1
Allertova D.,1
Ozaki R.,1
Peng S.,1
Zheng S.,1
