,player,passed_at_net,net_pts,passing_shot
0,Andy Roddick,29,130,22.30769230769231
1,Novak Djokovic,10,49,20.408163265306122
2,Nicolas Mahut,14,84,16.666666666666664
3,Sebastian Korda,8,49,16.3265306122449
4,Tim Henman,16,125,12.8
5,Rafael Nadal,9,72,12.5
6,Lorenzo Musetti,9,73,12.32876712328767
7,Matteo Berrettini,6,51,11.76470588235294
8,Grigor Dimitrov,12,104,11.538461538461538
9,Lleyton Hewitt,12,118,10.16949152542373
