,player,passed_at_net,net_pts,passing_shot
0,Stefan Edberg,11,44,25.0
1,Boris Becker,12,54,22.22222222222222
2,Novak Djokovic,10,48,20.833333333333336
3,Michael Stich,11,54,20.37037037037037
4,Agustin Calleri,9,48,18.75
5,Roger Federer,43,269,15.985130111524162
6,Marcelo Rios,15,96,15.625
7,Andrei Medvedev,7,53,13.20754716981132
8,Mariano Zabaleta,5,53,9.433962264150944
9,Rafael Nadal,4,48,8.333333333333332
