,player,pts_won,net_pts,net_efficiency
0,Rafael Nadal,68,84,80.95238095238095
1,Grigor Dimitrov,65,87,74.71264367816092
2,John Isner,36,49,73.46938775510205
3,Nick Kyrgios,39,57,68.42105263157895
4,Stefanos Tsitsipas,45,68,66.17647058823529
5,Alexander Zverev,30,46,65.21739130434783
6,Daniil Medvedev,28,44,63.63636363636363
7,Christopher Eubanks,40,63,63.49206349206349
8,Benoit Paire,29,50,57.99999999999999
9,Mischa Zverev,75,135,55.55555555555556
