,player,pts_won,net_pts,net_efficiency
0,Roger Federer,275,375,73.33333333333333
1,Hubert Hurkacz,228,327,69.72477064220183
2,Novak Djokovic,111,160,69.375
3,Patrick Rafter,157,235,66.80851063829788
4,Nick Kyrgios,124,186,66.66666666666666
5,Andy Roddick,98,149,65.77181208053692
6,Pete Sampras,197,308,63.961038961038966
7,Todd Martin,115,192,59.895833333333336
8,Stefan Edberg,89,149,59.73154362416108
9,Richard Krajicek,90,153,58.82352941176471
