,player,pts_won,net_pts,net_efficiency
0,Nicolas Mahut,181,234,77.35042735042735
1,Feliciano Lopez,76,100,76.0
2,Lleyton Hewitt,59,79,74.68354430379746
3,Grigor Dimitrov,69,96,71.875
4,Boris Becker,168,239,70.29288702928869
5,Pete Sampras,119,176,67.61363636363636
6,Stefan Edberg,158,237,66.66666666666666
7,Arthur Rinderknech,56,86,65.11627906976744
8,Andy Roddick,83,130,63.84615384615384
9,Tim Henman,124,204,60.78431372549019
