,player,pts_won,net_pts,net_efficiency
0,Ashlyn Krueger,22,27,81.48148148148148
1,Caroline Wozniacki,24,31,77.41935483870968
2,Aryna Sabalenka,86,115,74.78260869565217
3,Qinwen Zheng,17,23,73.91304347826086
4,Sofia Kenin,21,29,72.41379310344827
5,Bianca Andreescu,21,30,70.0
6,Jasmine Paolini,41,60,68.33333333333333
7,Karolina Muchova,40,62,64.51612903225806
8,Danielle Collins,19,32,59.375
9,Jessica Pegula,41,77,53.246753246753244
