,player,passed_at_net,net_pts,passing_shot
0,Stefanos Tsitsipas,21,139,15.107913669064748
1,Alex De Minaur,17,122,13.934426229508196
2,Tim Henman,12,90,13.333333333333334
3,Hubert Hurkacz,28,269,10.408921933085502
4,Gael Monfils,11,107,10.2803738317757
5,Daniil Medvedev,8,90,8.88888888888889
6,Tallon Griekspoor,19,235,8.085106382978724
7,Roger Federer,12,179,6.70391061452514
8,Jannik Sinner,7,106,6.60377358490566
9,Felix Auger Aliassime,5,101,4.9504950495049505
