,player,passed_at_net,net_pts,passing_shot
0,Marc Rosset,8,49,16.3265306122449
1,Alexander Bublik,5,35,14.285714285714285
2,Sergiy Stakhovsky,6,44,13.636363636363635
3,Pierre Hugues Herbert,6,56,10.714285714285714
4,Hubert Hurkacz,16,159,10.062893081761008
5,Ugo Humbert,8,93,8.60215053763441
6,Lucas Pouille,4,48,8.333333333333332
7,Jonas Bjorkman,5,62,8.064516129032258
8,Roger Federer,3,39,7.6923076923076925
9,Gael Monfils,3,44,6.8181818181818175
