,player,passed_at_net,net_pts,passing_shot
0,Greg Rusedski,9,44,20.454545454545457
1,Yevgeny Kafelnikov,26,161,16.149068322981368
2,Richard Krajicek,9,62,14.516129032258066
3,Pete Sampras,14,97,14.432989690721648
4,Marcelo Rios,13,91,14.285714285714285
5,Tommy Haas,6,45,13.333333333333334
6,Mariano Zabaleta,5,45,11.11111111111111
7,Roger Federer,5,65,7.6923076923076925
8,Andre Agassi,13,183,7.103825136612022
9,Thomas Enqvist,1,44,2.272727272727273
