,player,pts_won,net_pts,net_efficiency
0,Novak Djokovic,77,98,78.57142857142857
1,Jannik Sinner,68,89,76.40449438202246
2,Jiri Lehecka,79,105,75.23809523809524
3,Roberto Bautista Agut,54,72,75.0
4,Stefanos Tsitsipas,101,138,73.18840579710145
5,Andy Murray,99,140,70.71428571428572
6,Sebastian Korda,74,105,70.47619047619048
7,Andrey Rublev,54,78,69.23076923076923
8,Hubert Hurkacz,98,142,69.01408450704226
9,Karen Khachanov,59,89,66.29213483146067
