,player,pts_won,net_pts,net_efficiency
0,Marie Bouzkova,42,50,84.0
1,Olivia Gadecki,50,65,76.92307692307693
2,Bianca Andreescu,26,36,72.22222222222221
3,Liudmila Samsonova,25,35,71.42857142857143
4,Jessica Pegula,11,16,68.75
5,Leylah Fernandez,15,23,65.21739130434783
6,Sofia Kenin,10,16,62.5
7,Sara Sorribes Tormo,14,23,60.86956521739131
8,Eugenie Bouchard,20,33,60.60606060606061
9,Fanny Stollar,9,18,50.0
