,player,pts_won,net_pts,net_efficiency
0,Roberto Bautista Agut,43,50,86.0
1,Stefanos Tsitsipas,40,50,80.0
2,Alexander Bublik,44,56,78.57142857142857
3,Jannik Sinner,83,110,75.45454545454545
4,Roger Federer,249,350,71.14285714285714
5,Hubert Hurkacz,192,277,69.31407942238266
6,Daniil Medvedev,63,91,69.23076923076923
7,Nicolas Jarry,29,45,64.44444444444444
8,Alexander Zverev,63,100,63.0
9,Borna Coric,25,44,56.81818181818182
