,player,pts_won,net_pts,net_efficiency
0,Jannik Sinner,86,113,76.10619469026548
1,Rafael Nadal,373,498,74.8995983935743
2,Casper Ruud,87,117,74.35897435897436
3,Novak Djokovic,316,437,72.31121281464532
4,Hubert Hurkacz,110,158,69.62025316455697
5,Roger Federer,314,452,69.46902654867256
6,Stefanos Tsitsipas,108,157,68.78980891719745
7,Andy Murray,81,124,65.32258064516128
8,Carlos Moya,64,102,62.745098039215684
9,Alexander Zverev,94,154,61.038961038961034
