,player,pts_won,net_pts,net_efficiency
0,Novak Djokovic,678,923,73.45612134344529
1,Pete Sampras,2025,2793,72.50268528464017
2,Roger Federer,1606,2259,71.09340416113325
3,Boris Becker,1808,2668,67.76611694152923
4,Stefan Edberg,1313,1950,67.33333333333333
5,John Mcenroe,913,1361,67.08302718589273
6,Goran Ivanisevic,840,1275,65.88235294117646
7,Tim Henman,495,760,65.13157894736842
8,Ivan Lendl,623,972,64.09465020576131
9,Patrick Rafter,464,758,61.21372031662269
