,player,pts_won,net_pts,net_efficiency
0,Diego Schwartzman,27,31,87.09677419354838
1,Hubert Hurkacz,98,129,75.96899224806202
2,Novak Djokovic,25,34,73.52941176470588
3,Jan Lennard Struff,33,46,71.73913043478261
4,Denis Shapovalov,38,53,71.69811320754717
5,Alexander Zverev,25,35,71.42857142857143
6,Stefanos Tsitsipas,54,79,68.35443037974683
7,Alex De Minaur,54,89,60.67415730337079
8,Daniel Evans,46,80,57.49999999999999
9,Alexander Cozbinov,24,46,52.17391304347826
