,player,pts_won,net_pts,net_efficiency
0,Lleyton Hewitt,219,311,70.41800643086816
1,Marat Safin,86,124,69.35483870967742
2,Novak Djokovic,43,62,69.35483870967742
3,Roger Federer,452,658,68.69300911854104
4,Andre Agassi,57,85,67.05882352941175
5,Rafael Nadal,128,192,66.66666666666666
6,Guillermo Coria,66,101,65.34653465346535
7,Robby Ginepri,44,72,61.111111111111114
8,Ivan Ljubicic,91,149,61.07382550335571
9,Andy Roddick,95,170,55.88235294117647
