,player,passed_at_net,net_pts,passing_shot
0,Angelique Kerber,9,39,23.076923076923077
1,Leylah Fernandez,10,46,21.73913043478261
2,Elina Svitolina,18,88,20.454545454545457
3,Justine Henin,11,58,18.96551724137931
4,Gabriela Sabatini,8,45,17.77777777777778
5,Donna Vekic,6,43,13.953488372093023
6,Iga Swiatek,5,47,10.638297872340425
7,Victoria Azarenka,3,42,7.142857142857142
8,Maria Sharapova,2,53,3.7735849056603774
9,Qinwen Zheng,1,41,2.4390243902439024
