,player,pts_won,net_pts,net_efficiency
0,Yevgeny Kafelnikov,49,67,73.13432835820896
1,Michael Chang,53,79,67.08860759493672
2,Thomas Muster,34,54,62.96296296296296
3,Pete Sampras,139,223,62.33183856502242
4,Andre Agassi,95,155,61.29032258064516
5,Boris Becker,71,116,61.206896551724135
6,Tim Henman,36,62,58.06451612903226
7,Michael Stich,47,83,56.62650602409639
8,Richard Krajicek,29,54,53.70370370370371
9,Stefan Edberg,197,398,49.497487437185924
10,Leander Paes,35,77,45.45454545454545
