,player,passed_at_net,net_pts,passing_shot
0,Jan Lennard Struff,15,76,19.736842105263158
1,Cameron Norrie,15,91,16.483516483516482
2,Adrian Mannarino,9,56,16.071428571428573
3,Novak Djokovic,10,73,13.698630136986301
4,Alexander Zverev,16,121,13.223140495867769
5,Jesper De Jong,8,84,9.523809523809524
6,Jannik Sinner,12,134,8.955223880597014
7,Max Purcell,8,103,7.766990291262135
8,Daniil Medvedev,7,96,7.291666666666667
9,Hubert Hurkacz,9,129,6.976744186046512
