,player,passed_at_net,net_pts,passing_shot
0,Nick Kyrgios,10,47,21.27659574468085
1,Alexander Bublik,6,42,14.285714285714285
2,John Isner,9,66,13.636363636363635
3,Felix Auger Aliassime,5,40,12.5
4,Sebastian Korda,3,24,12.5
5,Rafael Nadal,6,59,10.16949152542373
6,Hubert Hurkacz,5,51,9.803921568627452
7,Oscar Otte,2,24,8.333333333333332
8,Carlos Alcaraz,3,38,7.894736842105263
9,Grigor Dimitrov,2,42,4.761904761904762
