,player,pts_won,net_pts,net_efficiency
0,Maria Sakkari,51,65,78.46153846153847
1,Venus Williams,56,72,77.77777777777779
2,Kiki Bertens,39,53,73.58490566037736
3,Serena Williams,33,47,70.2127659574468
4,Bianca Andreescu,108,163,66.25766871165644
5,Elena Rybakina,50,78,64.1025641025641
6,Victoria Azarenka,35,56,62.5
7,Petra Kvitova,29,47,61.702127659574465
8,Ashleigh Barty,31,56,55.35714285714286
9,Madison Keys,23,42,54.761904761904766
