Winner,Hard
Radwanska A.,43
Kerber A.,39
Konta J.,34
Svitolina E.,33
Kuznetsova S.,32
Kvitova P.,31
Wozniacki C.,30
Cibulkova D.,28
Pliskova Ka.,25
Halep S.,25
Keys M.,24
Vinci R.,23
Babos T.,23
Zhang S.,23
Strycova B.,22
Niculescu M.,22
Azarenka V.,21
Suarez Navarro C.,21
Kasatkina D.,20
Bouchard E.,19
Jankovic J.,18
Williams S.,18
Puig M.,18
Garcia C.,18
Larsson J.,17
Riske A.,17
Putintseva Y.,17
Gavrilova D.,17
Osaka N.,16
Muguruza G.,16
Pavlyuchenkova A.,16
Makarova E.,15
Cornet A.,15
Davis L.,15
Mladenovic K.,15
Mchale C.,14
Tsurenko L.,14
Bencic B.,14
Flipkens K.,14
Williams V.,14
Petkovic A.,13
Goerges J.,13
Bacsinszky T.,13
Allertova D.,13
Nara K.,13
Hibino N.,12
Wickmayer Y.,12
Shvedova Y.,12
Watson H.,12
Errani S.,11
Konjuh A.,11
Vesnina E.,11
Gibbs N.,11
Begu I.,11
Ostapenko J.,10
Brengle M.,10
Vandeweghe C.,10
Doi M.,10
King V.,10
Lepchenko V.,10
Kontaveit A.,10
Stosur S.,9
Siniakova K.,9
Lisicki S.,9
Broady N.,9
Pliskova Kr.,9
Beck A.,9
Zheng S.,9
Sevastova A.,9
Giorgi C.,8
Golubic V.,8
Peng S.,8
Wang Q.,8
Gasparyan M.,8
Bondarenko K.,8
Linette M.,8
Ivanovic A.,8
Dodin O.,7
Duan Y.Y.,7
Siegemund L.,7
Kovinic D.,7
Arruabarrena L.,7
Bertens K.,7
Ozaki R.,7
Friedsam A.L.,6
Kozlova K.,6
Bellis C.,6
Witthoeft C.,6
Diyas Z.,6
Hsieh S.W.,6
Kucova K.,6
Rybarikova M.,5
Zhu L.,5
Cepelova J.,5
Bogdan A.,5
Buyukakcay C.,5
Pegula J.,5
Stephens S.,5
Chirico L.,4
Vekic D.,4
Van Uytvanck A.,4
Tig P.M.,4
Barthel M.,4
Martincova T.,4
Han X.,4
Rodina E.,4
Rogers S.,4
Voegele S.,4
Crawford S.,4
Boserup J.,4
Sasnovich A.,4
Schiavone F.,4
Sharapova M.,4
Paszek T.,4
Kulichkova E.,4
Pironkova T.,4
Dulgheru A.,3
Wang Yaf.,3
Chang K.C.,3
Eguchi M.,3
Falconi I.,3
Schmiedlova A.,3
Mattek-Sands B.,3
Kudryavtseva A.,3
Hradecka L.,3
Sorribes Tormo S.,3
Vickery S.,2
Radwanska U.,2
Safarova L.,2
Peterson R.,2
Sakkari M.,2
Shapatava S.,2
Zhang K.L.,2
Abanda F.,2
Khromacheva I.,2
Gonzalez M.,2
Kato M.,2
Parmentier P.,2
Jang S.J.,2
Brady J.,2
Cepede Royg V.,2
Lucic-Baroni M.,2
Kichenok L.,2
Liu F.,2
Smitkova T.,1
Soylu I.,1
Stefkova B.,1
Hogenkamp R.,1
Hercog P.,1
Govortsova O.,1
Pella C.,1
Goncalves P.C.,1
Glushko J.,1
Day K.,1
Cirstea S.,1
Blinkova A.,1
Birrell K.,1
Yang Z.,1
Arconada U.M.,1
Zhang Yi.,1
Zhang Yux.,1
Alexandrova E.,1
Erakovic M.,1
Lim A.,1
Lucic M.,1
Savchuk O.,1
Lu Jing Jing,1
Maria T.,1
Abduraimova N.,1
Lertpitaksinchai N.,1
Minella M.,1
Lao D.,1
Pereira T.,1
Krejcikova B.,1
Krunic A.,1
Panova A.,0
Martic P.,0
Duque Marino M.,0
Vondrousova M.,0
Dominguez Lino L.,0
Razzano V.,0
Burger C.,0
Moore T.,0
Masarova R.,0
Mertens E.,0
Vikhlyantseva N.,0
Mitu A.,0
Barty A.,0
Perrin C.,0
Duque-Marino M.,0
Knapp K.,0
Reix S.,0
Feuerstein C.,0
Kostova E.,0
Soler Espinosa S.,0
Schaefer A.,0
Jani R.L.,0
Larcherde Brito M.,0
Leykina P.,0
Hlavackova A.,0
Sadikovic A.,0
Hantuchova D.,0
Tatishvili A.,0
Teichmann J.B.,0
Townsend T.,0
Robson L.,0
Shinikova I.,0
Georges M.,0
Soler-Espinosa S.,0
