,player,passed_at_net,net_pts,passing_shot
0,Vitas Gerulaitis,52,261,19.923371647509576
1,John Mcenroe,35,249,14.056224899598394
2,Novak Djokovic,73,562,12.98932384341637
3,Roger Federer,51,415,12.289156626506024
4,Boris Becker,130,1142,11.38353765323993
5,Ivan Lendl,27,250,10.8
6,Andre Agassi,21,209,10.047846889952153
7,Stefan Edberg,144,1460,9.863013698630137
8,Goran Ivanisevic,26,293,8.873720136518772
9,Pete Sampras,127,1515,8.382838283828383
