,player,passed_at_net,net_pts,passing_shot
0,Yannick Noah,22,123,17.88617886178862
1,Mats Wilander,40,282,14.184397163120568
2,John Mcenroe,112,904,12.389380530973451
3,Ivan Lendl,58,503,11.530815109343937
4,Boris Becker,109,992,10.987903225806452
5,Jimmy Connors,13,119,10.92436974789916
6,Tim Mayotte,23,225,10.222222222222223
7,Henri Leconte,28,312,8.974358974358974
8,Stefan Edberg,30,497,6.036217303822937
9,Kevin Curren,11,219,5.0228310502283104
