,player,pts_won,net_pts,net_efficiency
0,Maria Sharapova,37,48,77.08333333333334
1,Caroline Wozniacki,25,34,73.52941176470588
2,Nadia Petrova,19,27,70.37037037037037
3,Petra Kvitova,19,27,70.37037037037037
4,Julia Goerges,26,37,70.27027027027027
5,Victoria Azarenka,26,39,66.66666666666666
6,Sara Errani,17,26,65.38461538461539
7,Angelique Kerber,15,25,60.0
8,Samantha Stosur,22,37,59.45945945945946
9,Serena Williams,17,31,54.83870967741935
