,player,passed_at_net,net_pts,passing_shot
0,Caroline Wozniacki,12,36,33.33333333333333
1,Elena Rybakina,18,72,25.0
2,Coco Gauff,4,24,16.666666666666664
3,Iga Swiatek,3,18,16.666666666666664
4,Caroline Garcia,5,31,16.129032258064516
5,Sofia Kenin,4,25,16.0
6,Clara Tauson,4,29,13.793103448275861
7,Danielle Collins,5,42,11.904761904761903
8,Arantxa Rus,2,18,11.11111111111111
9,Anhelina Kalinina,3,35,8.571428571428571
