,player,pts_won,net_pts,net_efficiency
0,Alex De Minaur,48,60,80.0
1,Botic Van De Zandschulp,49,63,77.77777777777779
2,Jannik Sinner,112,148,75.67567567567568
3,Grigor Dimitrov,45,63,71.42857142857143
4,Ben Shelton,43,62,69.35483870967742
5,Pedro Martinez,47,70,67.14285714285714
6,Taylor Fritz,51,79,64.55696202531645
7,Frances Tiafoe,60,95,63.1578947368421
8,Daniil Medvedev,44,72,61.111111111111114
9,Novak Djokovic,37,74,50.0
