,player,pts_won,net_pts,net_efficiency
0,Bianca Andreescu,43,52,82.6923076923077
1,Donna Vekic,27,34,79.41176470588235
2,Anna Kalinskaya,25,32,78.125
3,Lulu Sun,38,49,77.55102040816327
4,Barbora Krejcikova,22,29,75.86206896551724
5,Jasmine Paolini,106,145,73.10344827586206
6,Madison Keys,18,25,72.0
7,Elena Rybakina,52,73,71.23287671232876
8,Iga Swiatek,17,26,65.38461538461539
9,Emma Raducanu,16,43,37.2093023255814
