,player,passed_at_net,net_pts,passing_shot
0,Andy Roddick,79,342,23.099415204678362
1,Daniil Medvedev,46,304,15.131578947368421
2,Hubert Hurkacz,71,476,14.915966386554622
3,Novak Djokovic,137,1037,13.211186113789777
4,Lleyton Hewitt,36,282,12.76595744680851
5,Rafael Nadal,89,704,12.642045454545455
6,Roger Federer,185,1655,11.178247734138973
7,Jannik Sinner,30,281,10.676156583629894
8,Andy Murray,37,380,9.736842105263158
9,Andre Agassi,34,402,8.45771144278607
