,player,pts_won,net_pts,net_efficiency
0,Aslan Karatsev,56,75,74.66666666666667
1,Tallon Griekspoor,46,62,74.19354838709677
2,Pablo Carreno Busta,39,53,73.58490566037736
3,Matteo Berrettini,54,75,72.0
4,Maxime Cressy,113,159,71.0691823899371
5,Rafael Nadal,51,72,70.83333333333334
6,Daniil Medvedev,45,64,70.3125
7,Roman Safiullin,28,44,63.63636363636363
8,Hubert Hurkacz,30,48,62.5
9,Feliciano Lopez,54,99,54.54545454545454
