,player,pts_won,net_pts,net_efficiency
0,Hubert Hurkacz,81,105,77.14285714285715
1,Tallon Griekspoor,56,73,76.71232876712328
2,Nicolas Jarry,36,49,73.46938775510205
3,Carlos Alcaraz,32,44,72.72727272727273
4,Novak Djokovic,82,113,72.56637168141593
5,Casper Ruud,38,53,71.69811320754717
6,Jannik Sinner,48,68,70.58823529411765
7,Holger Rune,62,90,68.88888888888889
8,Thiago Seyboth Wild,45,67,67.16417910447761
9,Alexander Zverev,70,108,64.81481481481481
