,player,pts_won,net_pts,net_efficiency
0,Petra Kvitova,19,22,86.36363636363636
1,Serena Williams,33,40,82.5
2,Elina Svitolina,16,22,72.72727272727273
3,Bianca Andreescu,168,232,72.41379310344827
4,Karolina Pliskova,35,51,68.62745098039215
5,Eugenie Bouchard,21,32,65.625
6,Daria Kasatkina,14,22,63.63636363636363
7,Garbine Muguruza,15,25,60.0
8,Caroline Wozniacki,21,36,58.333333333333336
9,Elena Rybakina,15,28,53.57142857142857
10,Jessica Pegula,12,24,50.0
