,player,pts_won,net_pts,net_efficiency
0,Maria Sakkari,38,48,79.16666666666666
1,Caroline Wozniacki,57,79,72.15189873417721
2,Naomi Osaka,27,38,71.05263157894737
3,Ashleigh Barty,47,68,69.11764705882352
4,Jelena Ostapenko,26,38,68.42105263157895
5,Madison Keys,51,75,68.0
6,Danielle Collins,27,41,65.85365853658537
7,Jessica Pegula,52,80,65.0
8,Laura Siegemund,27,43,62.7906976744186
9,Kiki Bertens,26,42,61.904761904761905
